ProductID, Category, Brand,  Price , Vegan
4952,Fragrance,Fantasy,31.86,No
4953,Skincare,Fantasy,71.86,Yes
4954,Nail Care,Fantasy,64.41,No
4955,Nail Care,Luxe Mirage,32.84,No
4956,Body Care,Fantasy,21.92,No
4957,Nail Care,Glimmer & Glow,88.52,Yes
4958,Body Care,Dazzle Dream,97.85,Yes
4959,Fragrance,Luxe Mirage,95.36,Yes
4960,Skincare,Mystique,38.13,Yes
4961,Nail Care,Velvet Vixen,52.68,Yes
4962,Body Care,Luxe Mirage,28.74,No
4963,Nail Care,Mystique,35.50,No
4964,Makeup,Glimmer & Glow,38.64,No
4965,Nail Care,Dazzle Dream,42.71,Yes
4966,Skincare,Glimmer & Glow,79.72,No
4967,Nail Care,Glimmer & Glow,22.20,No
4968,Makeup,Dazzle Dream,40.74,Yes
4969,Body Care,Glimmer & Glow,98.66,Yes
4970,Skincare,Luxe Mirage,99.71,No
4971,Body Care,Glimmer & Glow,86.26,Yes
4972,Skincare,Dazzle Dream,15.75,Yes
4973,Haircare,Velvet Vixen,39.30,No
4974,Makeup,Dazzle Dream,97.41,Yes
4975,Body Care,Mystique,81.58,Yes
4976,Haircare,Velvet Vixen,30.71,No
4977,Fragrance,Velvet Vixen,83.99,Yes
4978,Haircare,Fantasy,89.22,No
4979,Body Care,Dazzle Dream,71.45,No
4980,Fragrance,Mystique,54.46,Yes
4981,Fragrance,Fantasy,10.69,No
4982,Fragrance,Velvet Vixen,46.16,No
4983,Haircare,Velvet Vixen,72.83,Yes
4984,Haircare,Velvet Vixen,22.35,Yes
4985,Fragrance,Velvet Vixen,23.28,No
4986,Nail Care,Velvet Vixen,81.33,No
4987,Makeup,Dazzle Dream,96.05,No
4988,Skincare,Glimmer & Glow,90.02,No
4989,Haircare,Dazzle Dream,46.36,No
4990,Haircare,Velvet Vixen,30.70,Yes
4991,Body Care,Fantasy,50.21,Yes
4992,Fragrance,Luxe Mirage,24.39,Yes
4993,Body Care,Luxe Mirage,73.55,No
4994,Haircare,Dazzle Dream,33.22,Yes
4995,Makeup,Fantasy,21.27,No
4996,Skincare,Dazzle Dream,81.66,Yes
4997,Fragrance,Velvet Vixen,89.65,No
4998,Fragrance,Fantasy,42.55,Yes
4999,Haircare,Glimmer & Glow,11.46,Yes
5000,Fragrance,Glimmer & Glow,49.69,No
5001,Makeup,Velvet Vixen,21.68,Yes
5002,Haircare,Fantasy,96.69,No
5003,Makeup,Velvet Vixen,35.58,No
5004,Nail Care,Mystique,45.77,No
5005,Body Care,Velvet Vixen,78.60,Yes
5006,Body Care,Fantasy,76.65,Yes
5007,Body Care,Glimmer & Glow,39.98,Yes
5008,Nail Care,Velvet Vixen,93.23,No
5009,Skincare,Glimmer & Glow,69.93,No
5010,Makeup,Velvet Vixen,73.21,No
5011,Makeup,Fantasy,67.52,Yes
5012,Nail Care,Glimmer & Glow,38.95,Yes
5013,Fragrance,Velvet Vixen,36.50,No
5014,Makeup,Fantasy,68.91,Yes
5015,Skincare,Fantasy,67.91,No
5016,Makeup,Glimmer & Glow,74.69,No
5017,Makeup,Glimmer & Glow,25.30,No
5018,Body Care,Glimmer & Glow,63.02,No
5019,Makeup,Glimmer & Glow,11.21,No
5020,Body Care,Luxe Mirage,14.56,No
5021,Makeup,Dazzle Dream,52.75,Yes
5022,Haircare,Mystique,95.61,No
5023,Fragrance,Mystique,96.62,Yes
5024,Haircare,Dazzle Dream,66.50,Yes
5025,Skincare,Luxe Mirage,38.75,Yes
5026,Haircare,Luxe Mirage,33.92,Yes
5027,Makeup,Velvet Vixen,90.15,Yes
5028,Haircare,Luxe Mirage,94.60,Yes
5029,Body Care,Fantasy,74.24,No
5030,Makeup,Dazzle Dream,72.25,Yes
5031,Skincare,Dazzle Dream,51.24,No
5032,Makeup,Velvet Vixen,25.56,Yes
5033,Fragrance,Mystique,76.18,No
5034,Fragrance,Dazzle Dream,62.30,No
5035,Body Care,Velvet Vixen,88.49,No
5036,Makeup,Mystique,65.37,No
5037,Fragrance,Mystique,19.71,Yes
5038,Nail Care,Luxe Mirage,44.26,Yes
5039,Body Care,Dazzle Dream,92.56,Yes
5040,Makeup,Fantasy,90.75,Yes
5041,Body Care,Luxe Mirage,22.59,No
5042,Nail Care,Mystique,82.46,No
5043,Makeup,Glimmer & Glow,81.03,No
5044,Body Care,Fantasy,53.41,No
5045,Skincare,Luxe Mirage,61.91,Yes
5046,Makeup,Glimmer & Glow,95.43,Yes
5047,Body Care,Dazzle Dream,18.95,No
5048,Nail Care,Mystique,44.41,No
5049,Makeup,Glimmer & Glow,33.35,Yes
5050,Makeup,Dazzle Dream,97.48,Yes
5051,Haircare,Velvet Vixen,59.32,No
5052,Fragrance,Dazzle Dream,13.85,Yes
5053,Haircare,Luxe Mirage,79.03,No
5054,Body Care,Mystique,74.18,Yes
5055,Skincare,Mystique,83.05,Yes
5056,Makeup,Velvet Vixen,60.28,Yes
5057,Nail Care,Glimmer & Glow,56.27,Yes
5058,Nail Care,Velvet Vixen,67.99,Yes
5059,Makeup,Mystique,68.25,Yes
5060,Body Care,Mystique,63.49,No
5061,Fragrance,Mystique,43.11,No
5062,Haircare,Dazzle Dream,51.34,No
5063,Makeup,Glimmer & Glow,36.18,No
5064,Haircare,Dazzle Dream,10.33,Yes
5065,Fragrance,Dazzle Dream,76.74,Yes
5066,Skincare,Glimmer & Glow,49.53,Yes
5067,Body Care,Mystique,20.62,No
5068,Skincare,Velvet Vixen,86.33,Yes
5069,Makeup,Luxe Mirage,70.98,No
5070,Makeup,Luxe Mirage,74.09,Yes
5071,Body Care,Luxe Mirage,49.12,No
5072,Skincare,Velvet Vixen,98.92,Yes
5073,Fragrance,Dazzle Dream,70.59,Yes
5074,Body Care,Dazzle Dream,63.40,Yes
5075,Nail Care,Fantasy,33.87,Yes
5076,Nail Care,Dazzle Dream,12.75,No
5077,Nail Care,Glimmer & Glow,13.47,Yes
5078,Nail Care,Fantasy,98.18,Yes
5079,Haircare,Velvet Vixen,94.26,No
5080,Nail Care,Fantasy,85.59,No
5081,Nail Care,Fantasy,26.92,No
5082,Haircare,Mystique,40.54,Yes
5083,Makeup,Dazzle Dream,32.58,No
5084,Fragrance,Velvet Vixen,33.29,Yes
5085,Makeup,Dazzle Dream,74.15,Yes
5086,Skincare,Dazzle Dream,93.22,No
5087,Haircare,Mystique,10.22,Yes
5088,Haircare,Fantasy,60.65,Yes
5089,Haircare,Mystique,66.11,Yes
5090,Fragrance,Velvet Vixen,94.55,Yes
5091,Nail Care,Fantasy,68.66,No
5092,Makeup,Dazzle Dream,99.05,No
5093,Nail Care,Velvet Vixen,85.54,No
5094,Skincare,Glimmer & Glow,69.51,No
5095,Fragrance,Dazzle Dream,90.61,No
5096,Fragrance,Mystique,80.59,Yes
5097,Nail Care,Glimmer & Glow,64.76,No
5098,Skincare,Dazzle Dream,48.20,No
5099,Makeup,Velvet Vixen,97.30,Yes
5100,Skincare,Velvet Vixen,57.52,No
5101,Body Care,Velvet Vixen,16.69,Yes
5102,Makeup,Luxe Mirage,95.51,No
5103,Haircare,Glimmer & Glow,42.36,Yes
5104,Haircare,Dazzle Dream,51.60,No
5105,Fragrance,Dazzle Dream,57.38,No
5106,Makeup,Dazzle Dream,70.62,No
5107,Haircare,Fantasy,58.29,No
5108,Nail Care,Luxe Mirage,66.06,Yes
5109,Skincare,Velvet Vixen,47.48,No
5110,Nail Care,Glimmer & Glow,75.88,No
5111,Haircare,Dazzle Dream,51.03,No
5112,Body Care,Dazzle Dream,51.79,Yes
5113,Body Care,Dazzle Dream,76.30,No
5114,Skincare,Velvet Vixen,73.93,Yes
5115,Body Care,Fantasy,55.71,No
5116,Makeup,Velvet Vixen,58.72,No
5117,Skincare,Mystique,13.46,No
5118,Haircare,Luxe Mirage,87.92,Yes
5119,Fragrance,Glimmer & Glow,54.53,No
5120,Fragrance,Luxe Mirage,92.14,Yes
5121,Body Care,Velvet Vixen,13.69,No
5122,Haircare,Fantasy,77.80,No
5123,Nail Care,Fantasy,75.29,No
5124,Body Care,Mystique,12.90,Yes
5125,Skincare,Velvet Vixen,49.07,Yes
5126,Makeup,Mystique,18.74,No
5127,Body Care,Glimmer & Glow,98.87,Yes
5128,Fragrance,Velvet Vixen,55.27,Yes
5129,Fragrance,Mystique,86.00,No
5130,Makeup,Mystique,14.56,No
5131,Haircare,Fantasy,81.59,Yes
5132,Nail Care,Luxe Mirage,23.29,Yes
5133,Skincare,Luxe Mirage,79.90,Yes
5134,Makeup,Luxe Mirage,56.51,Yes
5135,Fragrance,Glimmer & Glow,96.33,Yes
5136,Haircare,Glimmer & Glow,34.24,No
5137,Haircare,Dazzle Dream,87.88,No
5138,Body Care,Mystique,55.69,Yes
5139,Skincare,Glimmer & Glow,21.31,No
5140,Makeup,Luxe Mirage,18.79,No
5141,Skincare,Dazzle Dream,74.68,No
5142,Skincare,Luxe Mirage,15.49,Yes
5143,Nail Care,Dazzle Dream,68.76,Yes
5144,Body Care,Dazzle Dream,80.67,Yes
5145,Makeup,Velvet Vixen,86.52,No
5146,Body Care,Dazzle Dream,63.63,Yes
5147,Fragrance,Dazzle Dream,39.40,No
5148,Skincare,Luxe Mirage,54.48,Yes
5149,Makeup,Dazzle Dream,89.04,No
5150,Fragrance,Velvet Vixen,63.50,No
5151,Makeup,Dazzle Dream,43.04,No
5152,Fragrance,Luxe Mirage,25.09,No
5153,Makeup,Fantasy,42.95,No
5154,Body Care,Luxe Mirage,23.76,No
5155,Body Care,Dazzle Dream,33.68,Yes
5156,Body Care,Fantasy,33.56,No
5157,Body Care,Dazzle Dream,90.63,Yes
5158,Haircare,Dazzle Dream,68.59,Yes
5159,Fragrance,Luxe Mirage,28.61,Yes
5160,Fragrance,Luxe Mirage,72.63,No
5161,Makeup,Luxe Mirage,64.86,Yes
5162,Haircare,Dazzle Dream,94.80,No
5163,Fragrance,Glimmer & Glow,10.14,Yes
5164,Haircare,Dazzle Dream,46.89,No
5165,Body Care,Fantasy,23.10,No
5166,Fragrance,Glimmer & Glow,35.93,No
5167,Fragrance,Dazzle Dream,99.02,No
5168,Makeup,Mystique,61.31,No
5169,Haircare,Mystique,35.10,No
5170,Makeup,Mystique,39.39,No
5171,Nail Care,Luxe Mirage,13.22,Yes
5172,Skincare,Dazzle Dream,93.92,No
5173,Fragrance,Glimmer & Glow,46.86,No
5174,Nail Care,Luxe Mirage,99.44,Yes
5175,Makeup,Fantasy,38.66,Yes
5176,Fragrance,Dazzle Dream,88.39,No
5177,Nail Care,Glimmer & Glow,29.40,No
5178,Skincare,Luxe Mirage,62.41,No
5179,Makeup,Dazzle Dream,97.33,Yes
5180,Makeup,Dazzle Dream,49.32,No
5181,Haircare,Dazzle Dream,22.29,No
5182,Makeup,Mystique,69.98,Yes
5183,Nail Care,Dazzle Dream,90.70,No
5184,Makeup,Glimmer & Glow,13.15,No
5185,Fragrance,Fantasy,42.00,No
5186,Fragrance,Fantasy,75.23,Yes
5187,Fragrance,Velvet Vixen,58.43,No
5188,Body Care,Dazzle Dream,47.59,Yes
5189,Makeup,Mystique,27.19,No
5190,Body Care,Luxe Mirage,64.17,No
5191,Fragrance,Velvet Vixen,84.08,No
5192,Skincare,Velvet Vixen,83.16,No
5193,Haircare,Mystique,42.27,Yes
5194,Nail Care,Fantasy,35.40,Yes
5195,Fragrance,Mystique,40.98,Yes
5196,Skincare,Mystique,89.04,No
5197,Body Care,Dazzle Dream,32.29,No
5198,Haircare,Mystique,91.70,No
5199,Nail Care,Dazzle Dream,82.68,Yes
5200,Makeup,Velvet Vixen,44.54,Yes
5201,Skincare,Dazzle Dream,76.84,No
5202,Nail Care,Glimmer & Glow,45.08,No
5203,Body Care,Fantasy,83.90,No
5204,Skincare,Velvet Vixen,31.50,No
5205,Skincare,Luxe Mirage,96.07,Yes
5206,Haircare,Mystique,29.09,Yes
5207,Body Care,Mystique,55.91,Yes
5208,Fragrance,Luxe Mirage,30.46,Yes
5209,Makeup,Velvet Vixen,75.30,No
5210,Skincare,Glimmer & Glow,56.47,Yes
5211,Fragrance,Fantasy,41.86,No
5212,Fragrance,Mystique,46.81,Yes
5213,Body Care,Mystique,97.18,Yes
5214,Nail Care,Dazzle Dream,13.15,Yes
5215,Haircare,Glimmer & Glow,87.08,No
5216,Makeup,Glimmer & Glow,12.33,No
5217,Body Care,Glimmer & Glow,55.43,Yes
5218,Skincare,Dazzle Dream,53.24,No
5219,Fragrance,Fantasy,65.53,Yes
5220,Body Care,Dazzle Dream,15.07,No
5221,Nail Care,Fantasy,67.89,No
5222,Haircare,Dazzle Dream,66.45,No
5223,Nail Care,Dazzle Dream,75.24,No
5224,Fragrance,Dazzle Dream,48.45,No
5225,Fragrance,Dazzle Dream,36.40,Yes
5226,Nail Care,Fantasy,38.79,No
5227,Skincare,Glimmer & Glow,89.90,No
5228,Skincare,Fantasy,44.08,Yes
5229,Makeup,Fantasy,33.68,No
5230,Haircare,Luxe Mirage,26.64,No
5231,Body Care,Fantasy,16.42,No
5232,Fragrance,Dazzle Dream,32.23,No
5233,Skincare,Velvet Vixen,46.53,Yes
5234,Makeup,Velvet Vixen,78.27,Yes
5235,Fragrance,Dazzle Dream,36.24,Yes
5236,Skincare,Luxe Mirage,34.04,Yes
5237,Haircare,Fantasy,19.04,Yes
5238,Makeup,Dazzle Dream,44.82,Yes
5239,Skincare,Glimmer & Glow,34.68,No
5240,Nail Care,Velvet Vixen,35.07,Yes
5241,Fragrance,Luxe Mirage,97.52,Yes
5242,Skincare,Velvet Vixen,38.71,No
5243,Fragrance,Velvet Vixen,55.85,Yes
5244,Fragrance,Glimmer & Glow,53.17,No
5245,Nail Care,Dazzle Dream,44.58,Yes
5246,Makeup,Dazzle Dream,65.24,No
5247,Body Care,Mystique,60.67,No
5248,Fragrance,Dazzle Dream,60.60,Yes
5249,Makeup,Glimmer & Glow,75.78,No
5250,Nail Care,Dazzle Dream,78.40,No
5251,Body Care,Fantasy,58.66,No
5252,Nail Care,Mystique,20.54,No
5253,Body Care,Velvet Vixen,22.66,Yes
5254,Body Care,Fantasy,69.39,No
5255,Fragrance,Dazzle Dream,65.90,Yes
5256,Fragrance,Fantasy,64.65,Yes
5257,Body Care,Fantasy,14.45,Yes
5258,Fragrance,Glimmer & Glow,10.62,Yes
5259,Body Care,Dazzle Dream,95.73,No
5260,Body Care,Luxe Mirage,15.12,Yes
5261,Haircare,Dazzle Dream,40.97,Yes
5262,Fragrance,Fantasy,98.89,Yes
5263,Body Care,Velvet Vixen,13.08,No
5264,Haircare,Fantasy,59.35,No
5265,Makeup,Fantasy,86.80,No
5266,Haircare,Velvet Vixen,86.06,No
5267,Skincare,Dazzle Dream,43.27,No
5268,Nail Care,Luxe Mirage,58.26,No
5269,Fragrance,Mystique,58.06,Yes
5270,Haircare,Luxe Mirage,64.40,Yes
5271,Nail Care,Luxe Mirage,75.08,No
5272,Nail Care,Velvet Vixen,80.29,Yes
5273,Skincare,Velvet Vixen,44.78,No
5274,Body Care,Velvet Vixen,22.32,No
5275,Skincare,Mystique,76.54,Yes
5276,Fragrance,Glimmer & Glow,53.47,Yes
5277,Makeup,Mystique,48.29,Yes
5278,Makeup,Luxe Mirage,12.30,Yes
5279,Skincare,Glimmer & Glow,16.26,No
5280,Haircare,Dazzle Dream,82.20,Yes
5281,Haircare,Glimmer & Glow,77.26,No
5282,Skincare,Luxe Mirage,88.43,Yes
5283,Fragrance,Dazzle Dream,49.62,Yes
5284,Fragrance,Mystique,40.38,Yes
5285,Nail Care,Glimmer & Glow,41.18,No
5286,Body Care,Glimmer & Glow,70.01,Yes
5287,Skincare,Fantasy,66.52,Yes
5288,Haircare,Luxe Mirage,99.18,No
5289,Nail Care,Fantasy,52.61,No
5290,Fragrance,Fantasy,37.46,No
5291,Nail Care,Dazzle Dream,93.50,Yes
5292,Haircare,Glimmer & Glow,71.69,No
5293,Fragrance,Mystique,99.14,Yes
5294,Body Care,Velvet Vixen,66.40,No
5295,Skincare,Dazzle Dream,93.41,No
5296,Body Care,Velvet Vixen,37.35,Yes
5297,Makeup,Velvet Vixen,31.15,Yes
5298,Skincare,Mystique,65.15,No
5299,Makeup,Glimmer & Glow,92.64,No
5300,Haircare,Mystique,85.39,Yes
5301,Skincare,Velvet Vixen,15.23,Yes
5302,Makeup,Glimmer & Glow,61.98,No
5303,Nail Care,Velvet Vixen,48.70,No
5304,Nail Care,Dazzle Dream,81.39,No
5305,Haircare,Glimmer & Glow,34.65,Yes
5306,Haircare,Velvet Vixen,13.82,Yes
5307,Haircare,Fantasy,60.97,No
5308,Skincare,Mystique,29.22,No
5309,Nail Care,Velvet Vixen,88.30,Yes
5310,Fragrance,Velvet Vixen,60.92,Yes
5311,Nail Care,Dazzle Dream,43.19,Yes
5312,Makeup,Glimmer & Glow,34.70,Yes
5313,Haircare,Velvet Vixen,41.97,Yes
5314,Skincare,Dazzle Dream,49.04,Yes
5315,Skincare,Glimmer & Glow,95.85,No
5316,Fragrance,Dazzle Dream,30.24,Yes
5317,Nail Care,Mystique,78.43,Yes
5318,Nail Care,Mystique,38.47,No
5319,Makeup,Glimmer & Glow,17.34,Yes
5320,Body Care,Dazzle Dream,19.28,No
5321,Fragrance,Glimmer & Glow,73.06,No
5322,Body Care,Dazzle Dream,95.13,No
5323,Nail Care,Fantasy,17.61,No
5324,Makeup,Luxe Mirage,59.03,No
5325,Makeup,Fantasy,34.07,Yes
5326,Nail Care,Mystique,82.37,No
5327,Makeup,Glimmer & Glow,18.32,No
5328,Haircare,Velvet Vixen,64.16,No
5329,Body Care,Glimmer & Glow,38.44,No
5330,Makeup,Velvet Vixen,77.62,No
5331,Body Care,Luxe Mirage,65.96,No
5332,Haircare,Glimmer & Glow,59.24,Yes
5333,Fragrance,Luxe Mirage,40.22,No
5334,Makeup,Luxe Mirage,35.23,No
5335,Nail Care,Luxe Mirage,95.19,No
5336,Fragrance,Fantasy,22.80,No
5337,Haircare,Mystique,28.24,No
5338,Haircare,Luxe Mirage,81.27,No
5339,Skincare,Luxe Mirage,46.82,No
5340,Nail Care,Fantasy,47.90,No
5341,Body Care,Mystique,83.40,Yes
5342,Body Care,Luxe Mirage,85.11,No
5343,Body Care,Dazzle Dream,95.63,No
5344,Makeup,Dazzle Dream,30.88,Yes
5345,Body Care,Fantasy,53.83,Yes
5346,Skincare,Mystique,68.53,No
5347,Fragrance,Fantasy,15.31,Yes
5348,Nail Care,Fantasy,24.18,No
5349,Makeup,Velvet Vixen,15.69,No
5350,Nail Care,Mystique,11.54,No
5351,Skincare,Mystique,44.85,No
5352,Body Care,Dazzle Dream,51.92,Yes
5353,Makeup,Fantasy,87.08,Yes
5354,Body Care,Fantasy,98.53,No
5355,Nail Care,Mystique,11.89,No
5356,Nail Care,Mystique,67.85,Yes
5357,Haircare,Dazzle Dream,17.59,No
5358,Body Care,Mystique,11.15,No
5359,Makeup,Mystique,20.14,Yes
5360,Skincare,Mystique,69.65,No
5361,Fragrance,Mystique,88.95,No
5362,Nail Care,Glimmer & Glow,42.91,Yes
5363,Skincare,Dazzle Dream,13.64,Yes
5364,Fragrance,Glimmer & Glow,75.31,No
5365,Body Care,Glimmer & Glow,48.97,Yes
5366,Body Care,Luxe Mirage,83.05,No
5367,Body Care,Glimmer & Glow,72.88,Yes
5368,Skincare,Fantasy,36.96,No
5369,Skincare,Mystique,10.31,Yes
5370,Skincare,Glimmer & Glow,95.59,Yes
5371,Skincare,Fantasy,58.31,No
5372,Haircare,Velvet Vixen,43.68,Yes
5373,Body Care,Mystique,70.68,Yes
5374,Body Care,Mystique,66.98,Yes
5375,Nail Care,Dazzle Dream,10.06,No
5376,Fragrance,Mystique,78.15,Yes
5377,Nail Care,Fantasy,25.81,Yes
5378,Haircare,Dazzle Dream,26.56,No
5379,Haircare,Mystique,69.50,No
5380,Body Care,Glimmer & Glow,17.54,Yes
5381,Fragrance,Fantasy,69.14,No
5382,Makeup,Luxe Mirage,80.94,No
5383,Fragrance,Luxe Mirage,24.35,No
5384,Skincare,Velvet Vixen,76.41,No
5385,Makeup,Luxe Mirage,72.23,No
5386,Haircare,Velvet Vixen,24.40,Yes
5387,Body Care,Mystique,42.51,Yes
5388,Body Care,Mystique,52.06,No
5389,Skincare,Fantasy,20.05,No
5390,Body Care,Luxe Mirage,74.74,No
5391,Skincare,Velvet Vixen,88.27,No
5392,Haircare,Mystique,86.47,Yes
5393,Skincare,Glimmer & Glow,62.47,Yes
5394,Body Care,Mystique,86.94,No
5395,Fragrance,Dazzle Dream,26.00,No
5396,Makeup,Fantasy,99.22,No
5397,Body Care,Dazzle Dream,42.60,No
5398,Nail Care,Mystique,23.80,Yes
5399,Makeup,Velvet Vixen,10.93,Yes
5400,Haircare,Mystique,82.39,No
5401,Skincare,Luxe Mirage,10.87,Yes
5402,Makeup,Luxe Mirage,94.74,No
5403,Body Care,Dazzle Dream,69.56,Yes
5404,Skincare,Dazzle Dream,55.07,No
5405,Body Care,Velvet Vixen,20.66,Yes
5406,Fragrance,Glimmer & Glow,20.95,No
5407,Nail Care,Velvet Vixen,51.00,No
5408,Body Care,Fantasy,48.73,No
5409,Skincare,Dazzle Dream,13.08,Yes
5410,Haircare,Dazzle Dream,14.04,No
5411,Body Care,Dazzle Dream,82.90,No
5412,Haircare,Glimmer & Glow,10.30,No
5413,Skincare,Velvet Vixen,98.99,No
5414,Haircare,Glimmer & Glow,50.09,No
5415,Fragrance,Velvet Vixen,92.46,Yes
5416,Makeup,Luxe Mirage,16.77,Yes
5417,Makeup,Dazzle Dream,39.31,Yes
5418,Haircare,Luxe Mirage,93.18,Yes
5419,Skincare,Fantasy,94.69,No
5420,Haircare,Glimmer & Glow,50.05,Yes
5421,Body Care,Dazzle Dream,16.85,Yes
5422,Nail Care,Mystique,74.26,No
5423,Haircare,Mystique,13.17,Yes
5424,Fragrance,Velvet Vixen,69.50,No
5425,Fragrance,Fantasy,34.96,Yes
5426,Makeup,Mystique,42.59,No
5427,Fragrance,Dazzle Dream,83.44,No
5428,Haircare,Fantasy,72.54,No
5429,Fragrance,Dazzle Dream,68.57,No
5430,Haircare,Velvet Vixen,46.39,Yes
5431,Fragrance,Glimmer & Glow,29.16,No
5432,Fragrance,Velvet Vixen,95.63,Yes
5433,Skincare,Luxe Mirage,68.59,Yes
5434,Makeup,Luxe Mirage,25.95,Yes
5435,Fragrance,Luxe Mirage,56.91,Yes
5436,Fragrance,Glimmer & Glow,20.24,Yes
5437,Skincare,Dazzle Dream,37.87,Yes
5438,Haircare,Glimmer & Glow,98.27,Yes
5439,Haircare,Glimmer & Glow,96.72,Yes
5440,Nail Care,Glimmer & Glow,74.61,Yes
5441,Makeup,Glimmer & Glow,70.06,No
5442,Haircare,Dazzle Dream,43.13,Yes
5443,Body Care,Glimmer & Glow,61.42,Yes
5444,Makeup,Dazzle Dream,67.68,No
5445,Nail Care,Dazzle Dream,80.00,Yes
5446,Fragrance,Glimmer & Glow,35.24,No
5447,Haircare,Glimmer & Glow,86.04,Yes
5448,Haircare,Velvet Vixen,31.68,No
5449,Body Care,Luxe Mirage,51.23,Yes
5450,Skincare,Velvet Vixen,67.07,No
5451,Fragrance,Velvet Vixen,16.23,Yes
5452,Body Care,Luxe Mirage,23.62,No
5453,Makeup,Dazzle Dream,73.12,Yes
5454,Haircare,Velvet Vixen,29.84,No
5455,Haircare,Fantasy,43.83,No
5456,Fragrance,Mystique,47.19,No
5457,Haircare,Fantasy,73.31,Yes
5458,Skincare,Luxe Mirage,96.09,No
5459,Haircare,Velvet Vixen,24.98,No
5460,Makeup,Velvet Vixen,59.20,No
5461,Fragrance,Fantasy,13.55,No
5462,Makeup,Glimmer & Glow,16.94,Yes
5463,Haircare,Glimmer & Glow,54.03,Yes
5464,Haircare,Glimmer & Glow,21.93,No
5465,Nail Care,Fantasy,39.94,Yes
5466,Nail Care,Fantasy,61.98,Yes
5467,Haircare,Luxe Mirage,11.96,Yes
5468,Haircare,Glimmer & Glow,20.92,Yes
5469,Haircare,Mystique,65.78,No
5470,Skincare,Fantasy,75.50,No
5471,Nail Care,Velvet Vixen,63.00,No
5472,Haircare,Luxe Mirage,71.10,No
5473,Fragrance,Luxe Mirage,37.02,No
5474,Skincare,Fantasy,79.86,Yes
5475,Haircare,Velvet Vixen,79.01,No
5476,Skincare,Fantasy,25.84,No
5477,Body Care,Fantasy,10.95,Yes
5478,Skincare,Fantasy,81.36,Yes
5479,Skincare,Glimmer & Glow,44.47,Yes
5480,Nail Care,Velvet Vixen,75.20,No
5481,Fragrance,Luxe Mirage,35.48,No
5482,Body Care,Luxe Mirage,69.05,Yes
5483,Skincare,Glimmer & Glow,35.97,No
5484,Fragrance,Luxe Mirage,21.30,Yes
5485,Haircare,Velvet Vixen,99.82,No
5486,Makeup,Fantasy,92.90,No
5487,Fragrance,Glimmer & Glow,40.14,Yes
5488,Fragrance,Mystique,31.16,Yes
5489,Skincare,Fantasy,55.80,No
5490,Makeup,Fantasy,32.06,Yes
5491,Haircare,Mystique,18.73,Yes
5492,Nail Care,Glimmer & Glow,58.73,No
5493,Fragrance,Fantasy,19.65,Yes
5494,Fragrance,Fantasy,31.87,Yes
5495,Skincare,Mystique,37.42,Yes
5496,Makeup,Glimmer & Glow,34.45,Yes
5497,Nail Care,Luxe Mirage,55.22,Yes
5498,Nail Care,Fantasy,42.22,No
5499,Makeup,Velvet Vixen,83.60,Yes
5500,Body Care,Fantasy,72.96,Yes
5501,Body Care,Velvet Vixen,75.01,No
5502,Makeup,Fantasy,47.15,No
5503,Nail Care,Fantasy,27.81,No
5504,Nail Care,Velvet Vixen,34.37,No
5505,Nail Care,Velvet Vixen,86.35,No
5506,Body Care,Fantasy,24.78,Yes
5507,Makeup,Glimmer & Glow,14.96,No
5508,Haircare,Glimmer & Glow,37.54,Yes
5509,Haircare,Velvet Vixen,98.25,No
5510,Nail Care,Glimmer & Glow,31.59,No
5511,Nail Care,Fantasy,11.67,No
5512,Makeup,Mystique,18.87,Yes
5513,Body Care,Fantasy,22.90,No
5514,Nail Care,Dazzle Dream,70.76,Yes
5515,Makeup,Luxe Mirage,24.72,Yes
5516,Makeup,Dazzle Dream,61.60,No
5517,Body Care,Fantasy,83.27,No
5518,Haircare,Glimmer & Glow,25.58,No
5519,Makeup,Luxe Mirage,62.95,Yes
5520,Skincare,Mystique,20.68,Yes
5521,Body Care,Glimmer & Glow,57.92,Yes
5522,Makeup,Glimmer & Glow,74.34,No
5523,Fragrance,Fantasy,91.18,No
5524,Fragrance,Glimmer & Glow,28.02,Yes
5525,Fragrance,Fantasy,40.58,Yes
5526,Body Care,Mystique,43.65,No
5527,Body Care,Luxe Mirage,75.23,No
5528,Haircare,Dazzle Dream,84.81,No
5529,Skincare,Velvet Vixen,40.51,Yes
5530,Body Care,Glimmer & Glow,80.96,No
5531,Fragrance,Fantasy,63.54,No
5532,Body Care,Fantasy,10.44,Yes
5533,Body Care,Mystique,86.51,Yes
5534,Skincare,Dazzle Dream,64.32,Yes
5535,Makeup,Dazzle Dream,29.56,No
5536,Skincare,Fantasy,20.62,No
5537,Makeup,Mystique,37.44,Yes
5538,Haircare,Mystique,40.23,No
5539,Makeup,Velvet Vixen,47.05,Yes
5540,Skincare,Velvet Vixen,97.25,Yes
5541,Fragrance,Luxe Mirage,80.28,Yes
5542,Nail Care,Mystique,61.52,No
5543,Fragrance,Dazzle Dream,92.54,Yes
5544,Fragrance,Velvet Vixen,91.85,Yes
5545,Haircare,Mystique,66.53,No
5546,Nail Care,Luxe Mirage,65.43,Yes
5547,Haircare,Velvet Vixen,68.67,No
5548,Skincare,Dazzle Dream,50.73,Yes
5549,Makeup,Fantasy,69.16,No
5550,Nail Care,Luxe Mirage,89.47,Yes
5551,Haircare,Luxe Mirage,44.11,No
